# GAME/OPEN source audit against master 6f96b76874dd; see docs/patterns/shared-game-open-code.md.
image	va	name	counterpart_image	counterpart	original_source	source	unit	verdict	reason
GAME.EXE	0x80032fe8	audio_play_spatial_range	OPEN.EXE	audio_play_spatial_range	src/game/audio.c	src/shared/audio_spatial_helpers.inc	game.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x80033014	sound_ref_key_off_bank0	OPEN.EXE	sound_ref_key_off_bank0	src/game/audio.c	src/shared/audio_spatial_helpers.inc	game.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003303c	audio_set_listener_transform	OPEN.EXE	audio_set_listener_transform	src/game/audio.c	src/shared/audio_spatial_helpers.inc	game.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x800330ac	sound_ref_play	OPEN.EXE	sound_ref_play	src/game/audio.c	src/shared/sound_ref.inc	game.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x800330f4	audio_play_voice	OPEN.EXE	audio_play_voice	src/game/audio.c	src/game/audio.c	game.audio	distinct-behavior	GAME checks the player audio-effects enable gate; OPEN has no such gate.
GAME.EXE	0x8003329c	angle_shortest_delta	OPEN.EXE	angle_shortest_delta	src/game/audio.c	src/shared/angle_shortest_delta.inc	game.audio	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x800332e4	camera_path_compute_segment	OPEN.EXE	opening_camera_path_compute_segment	src/game/camera_path.c	src/game/camera_path.c	game.camera_path	distinct-analogue	OPEN advances the index before selecting its point; GAME selects then advances. State ownership and signatures differ.
GAME.EXE	0x800335c0	camera_path_begin	OPEN.EXE	opening_camera_path_begin	src/game/camera_path.c	src/game/camera_path.c	game.camera_path	distinct-analogue	OPEN starts from the authored first point; GAME starts from the player camera.
GAME.EXE	0x80033680	camera_path_step	OPEN.EXE	opening_camera_path_step	src/game/camera_path.c	src/game/camera_path.c	game.camera_path	distinct-analogue	Different camera-path state owners and segment callees; common advance/publish operations already live in game_map.h.
GAME.EXE	0x8003379c	map_event_set_current			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800337ac	map_event_refresh_dialogue_stage			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033820	map_event_advance_animation_blocking			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800338b8	map_event_pool_load			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033ae4	map_event_distance_to_point			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033b8c	map_event_pool_find_target_in_cone			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033cd0	map_event_pool_find_overlap			src/game/map_event.c	src/game/map_event.c	game.map_event	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033d80	lighting_transition_color_matrix			src/game/lighting.c	src/game/lighting.c	game.lighting	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033de8	color_matrix_set_rgb			src/game/lighting.c	src/game/lighting.c	game.lighting	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033e10	player_restore_vitals_with_color_cycle			src/game/lighting.c	src/game/lighting.c	game.lighting	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033ee4	actor_pool_find_at_tile			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80033f64	map_ambient_script_floor1			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800341ec	map_ambient_script_floor2			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003425c	map_ambient_script_floor3			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800342e4	map_ambient_script_floor4			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800342ec	map_ambient_script_floor5			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800343e0	map_action_script_floor1			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034438	map_reveal_fade			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800345bc	map_action_script_floor2			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034610	map_action_script_floor3			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800346a0	map_action_script_floor4			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800346a8	map_floor5_transition_cutscene			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034a34	map_action_script_floor5			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034a80	map_event_interact			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034d54	map_show_screen_image			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80034de4	map_interaction_dispatch			src/game/map_scripts.c	src/game/map_scripts.c	game.map_scripts	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800356e8	map_event_timers_reset			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80035708	map_event_update_wander			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800358e0	map_event_update_animation_loop			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003596c	map_event_pool_update			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80035b5c	map_world_state_persist			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80035e14	map_unload_floor			src/game/map_events.c	src/game/map_events.c	game.map_events	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80035e44	map_restore_floor_state			src/game/map_load.c	src/game/map_load.c	game.map_load	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800364e0	map_refresh_dialogue_stages			src/game/map_load.c	src/game/map_load.c	game.map_load	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036554	map_load_floor			src/game/map_load.c	src/game/map_load.c	game.map_load	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800365f8	map_load_floor_wrapper			src/game/map_load.c	src/game/map_load.c	game.map_load	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036618	player_warp_shimmer			src/game/player_warp.c	src/game/player_warp.c	game.player_warp	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036850	player_warp_change_floor			src/game/player_warp.c	src/game/player_warp.c	game.player_warp	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800369ac	player_warp_same_floor			src/game/player_warp.c	src/game/player_warp.c	game.player_warp	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036af0	player_warp_trigger_update			src/game/player_warp.c	src/game/player_warp.c	game.player_warp	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036d3c	actor_transform_definition5_to6			src/game/player_warp.c	src/game/player_warp.c	game.player_warp	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036e30	func_80036e30			src/game/menu_enter_mode.c	src/game/menu_enter_mode.c	game.menu_enter_mode	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036e38	menu_enter_mode			src/game/menu_enter_mode.c	src/game/menu_enter_mode.c	game.menu_enter_mode	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036f00	effect_pool_find_free			src/game/effect_pool.c	src/game/effect_pool.c	game.effect_pool	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80036f44	effect_pool_construct			src/game/effect_pool.c	src/game/effect_pool.c	game.effect_pool	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80037770	effect_pool_spawn_typed			src/game/effect_pool.c	src/game/effect_pool.c	game.effect_pool	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003781c	effect_pool_set_current			src/game/effect_pool.c	src/game/effect_pool.c	game.effect_pool	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80037850	effect_map_collision			src/game/effect_map_collision.c	src/game/effect_map_collision.c	game.effect_map_collision	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80037fbc	effect_magic_power			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80037fe0	effect_projectile_update_3d			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80038298	effect_projectile_update_2d			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800384f8	effect_floor_deform_line			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800386c4	effect_scatter_triple			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003872c	effect_rotate_scale_offset_y			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800387bc	effect_spawn_ground_trail			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x800388b4	effect_spawn_ground_branch			src/game/effect_update.c	src/game/effect_update.c	game.effect_update	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x80038a38	effect_update_dispatch			src/game/effect_dispatch.c	src/game/effect_dispatch.c	game.effect_dispatch	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a244	effect_pool_reset			src/game/magic.c	src/game/magic.c	game.magic	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a274	magic_load_records			src/game/magic.c	src/game/magic.c	game.magic	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a2a0	magic_cast			src/game/magic.c	src/game/magic.c	game.magic	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a760	effect_pool_sweep			src/game/magic.c	src/game/magic.c	game.magic	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a7dc	debug_stop			src/game/debug_text.c	src/game/debug_text.c	game.debug_text	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
GAME.EXE	0x8003a81c	format_int_dec	OPEN.EXE	format_int_dec	src/game/debug_text.c	src/shared/format.inc	game.debug_text	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003a8fc	format_int_hex	OPEN.EXE	format_int_hex	src/game/debug_text.c	src/shared/format.inc	game.debug_text	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003a988	format_pad_left	OPEN.EXE	format_pad_left	src/game/debug_text.c	src/shared/format.inc	game.debug_text	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003a9f4	format_vsprintf	OPEN.EXE	format_vsprintf	src/game/debug_text.c	src/shared/format.inc	game.debug_text	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003ac34	debug_printf_sink	OPEN.EXE	debug_printf_sink	src/game/debug_text.c	src/shared/debug_sink.inc	game.debug_text	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
GAME.EXE	0x8003ac4c	func_8003ac4c			src/game/debug_text.c	src/game/debug_text.c	game.debug_text	image-specific	GAME gameplay/state implementation with no equivalent OPEN body in the complete source comparison.
OPEN.EXE	0x80013734	repeat_store_word	GAME.EXE	repeat_store_word	src/open/main.c	src/shared/repeat_store_word.inc	open.main	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80013758	main	GAME.EXE	main	src/open/main.c	src/open/main.c	open.main	distinct-behavior	Different initialization sequence, entry contract, and next-overlay result.
OPEN.EXE	0x800137c4	opening_render_frame			src/open/opening_render.c	src/open/opening_render.c	open.opening_render	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80013804	sprite_add_g4			src/open/opening_render.c	src/open/opening_render.c	open.opening_render	image-specific	Ending gradient helper fixes the ordering-table depth to the ending scene layer; retained with its scene owner.
OPEN.EXE	0x8001399c	sprite_add_ft4	GAME.EXE	sprite_add_ft4	src/open/sprite_add_ft4.c	src/shared/sprite_add_ft4.inc	open.sprite_add_ft4	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80013b5c	sprite_add_f4			src/open/sprite_add_ft4.c	src/shared/sprite_add_f4.inc	open.sprite_add_ft4	shared-single-image	Reusable math, color, projection, sprite, or diagnostic helper; absence from the other linked image does not imply image-specific ownership.
OPEN.EXE	0x80013c70	opening_poll_input			src/open/opening_helpers.c	src/open/opening_helpers.c	open.opening_helpers	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80013cac	angle_shortest_delta	GAME.EXE	angle_shortest_delta	src/open/opening_helpers.c	src/shared/angle_shortest_delta.inc	open.opening_helpers	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80013cf4	opening_camera_path_compute_segment	GAME.EXE	camera_path_compute_segment	src/open/camera_path.c	src/open/camera_path.c	open.camera_path	distinct-analogue	OPEN advances the index before selecting its point; GAME selects then advances. State ownership and signatures differ.
OPEN.EXE	0x80014004	opening_camera_path_begin	GAME.EXE	camera_path_begin	src/open/camera_path.c	src/open/camera_path.c	open.camera_path	distinct-analogue	OPEN starts from the authored first point; GAME starts from the player camera.
OPEN.EXE	0x80014100	opening_camera_path_step	GAME.EXE	camera_path_step	src/open/camera_path.c	src/open/camera_path.c	open.camera_path	distinct-analogue	Different camera-path state owners and segment callees; common advance/publish operations already live in game_map.h.
OPEN.EXE	0x80014268	opening_scene0_run			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800143dc	opening_scene1_draw_fade			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x8001455c	opening_scene1_run			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80014608	opening_cylinder_transition			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80014804	opening_scene3_run			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80014b34	opening_ending_scene_run			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80014e28	opening_ending_scroll_run			src/open/opening_scenes.c	src/open/opening_scenes.c	open.opening_scenes	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800155c0	opening_fade_in	GAME.EXE	display_play_transition	src/open/opening_fade.c	src/open/opening_fade.c	open.opening_fade	distinct-analogue	Scene fade versus gameplay display transition with different frame rendering and state.
OPEN.EXE	0x800156bc	opening_run			src/open/opening_controller.c	src/open/opening_controller.c	open.opening_controller	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800158d0	matrix_set_rotation_x	GAME.EXE	matrix_set_rotation_x	src/open/matrix_rotation.c	src/shared/matrix_rotation.inc	open.matrix_rotation	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015940	matrix_set_rotation_y	GAME.EXE	matrix_set_rotation_y	src/open/matrix_rotation.c	src/shared/matrix_rotation.inc	open.matrix_rotation	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x800159b0	matrix_set_rotation_z	GAME.EXE	matrix_set_rotation_z	src/open/matrix_rotation.c	src/shared/matrix_rotation.inc	open.matrix_rotation	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015a20	matrix_set_rotation_yxz	GAME.EXE	matrix_set_rotation_yxz	src/open/matrix_rotation.c	src/shared/matrix_rotation.inc	open.matrix_rotation	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015a88	debug_dump_matrix			src/open/matrix_rotation.c	src/shared/debug_matrix.inc	open.matrix_rotation	shared-single-image	Reusable math, color, projection, sprite, or diagnostic helper; absence from the other linked image does not imply image-specific ownership.
OPEN.EXE	0x80015b0c	pitch_yaw_to_forward_vector	GAME.EXE	pitch_yaw_to_forward_vector	src/open/matrix_rotation.c	src/shared/pitch_yaw_to_forward_vector.inc	open.matrix_rotation	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015be0	vector3s_scale_shift12	GAME.EXE	vector3s_scale_shift12	src/open/vector_math.c	src/shared/vector3s_scale_shift12.inc	open.vector_math	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015c3c	vector3s_scale_shift12_alt	GAME.EXE	vector3s_scale_shift12_alt	src/open/vector_math.c	src/shared/vector3s_scale_shift12_alt.inc	open.vector_math	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015c98	angle_within_tolerance	GAME.EXE	angle_within_tolerance	src/open/vector_math.c	src/shared/angle_within_tolerance.inc	open.vector_math	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015cd4	angle_mod_delta_le_half_turn	GAME.EXE	angle_mod_delta_le_half_turn	src/open/angle_mod_delta.c	src/shared/angle_mod_delta.inc	open.angle_mod_delta	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015ce4	vector_xz_to_angle	GAME.EXE	vector_xz_to_angle	src/open/vector_xz_to_angle.c	src/shared/vector_xz_to_angle.inc	open.vector_xz_to_angle	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015d94	fixed_vector2_length	GAME.EXE	fixed_vector2_length	src/open/fixed_vector2_length.c	src/shared/fixed_vector2_length.inc	open.fixed_vector2_length	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80015dd4	memory_malloc_checked	GAME.EXE	memory_malloc_checked	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015e0c	memory_allocation_reset	GAME.EXE	memory_allocation_reset	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015e2c	memory_set_allocation_mode	GAME.EXE	memory_set_allocation_mode	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015ed4	memory_capture_system_heap_start	GAME.EXE	memory_capture_system_heap_start	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015ef4	memory_reset_system_heap	GAME.EXE	memory_reset_system_heap	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015f30	memory_allocate	GAME.EXE	memory_allocate	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80015fb0	memory_release_last	GAME.EXE	memory_release_last	src/game/memory.c	src/shared/memory.c	open.memory	already-shared	Existing common allocator implementation relocated from game to shared.
OPEN.EXE	0x80016014	cd_file_load_allocated	GAME.EXE	cd_file_load_allocated	src/open/resources.c	src/open/resources.c	open.resources	distinct-behavior	GAME owns error-screen and loaded-status handling; OPEN retries/returns differently.
OPEN.EXE	0x8001615c	cd_file_load_into	GAME.EXE	cd_file_load_into	src/open/resources.c	src/open/resources.c	open.resources	distinct-behavior	GAME owns error-screen and loaded-status handling; OPEN retries/returns differently.
OPEN.EXE	0x80016298	tim_upload_images	GAME.EXE	tim_upload_images	src/open/resources.c	src/shared/tim_upload_images.inc	open.resources	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016318	resource_stream_copy_words	GAME.EXE	map_resource_copy_words	src/open/resources.c	src/shared/resource_copy_words.inc	open.resources	shared-body-distinct-signatures	One word-copy loop; retain GAME u32 and OPEN s32 counts and curated entry-point names.
OPEN.EXE	0x80016348	opening_resources_load_scene0	GAME.EXE	map_resources_load	src/open/resources.c	src/open/resources.c	open.resources	distinct-analogue	Different scene/map resource sets, grid ownership, and loading sequence.
OPEN.EXE	0x80016510	opening_resources_load_scene1			src/open/resources.c	src/open/resources.c	open.resources	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800165c4	opening_resources_load_scene3			src/open/resources.c	src/open/resources.c	open.resources	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800166b4	opening_resources_load_ending			src/open/resources.c	src/open/resources.c	open.resources	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800167e8	opening_resources_load_ending_entities			src/open/resources.c	src/open/resources.c	open.resources	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x80016840	opening_resources_load_ending_sequence			src/open/resources.c	src/open/resources.c	open.resources	image-specific	OPEN scene/controller/resource implementation with no equivalent GAME body in the complete source comparison.
OPEN.EXE	0x800168dc	lighting_set_active_color_matrix	GAME.EXE	lighting_set_active_color_matrix	src/open/render_init.c	src/shared/lighting_color.inc	open.render_init	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016908	render_initialize	GAME.EXE	render_initialize	src/open/render_init.c	src/open/render_init.c	open.render_init	distinct-behavior	Different scene tables, buffer allocation, palette pools, and initialization extents.
OPEN.EXE	0x80016adc	display_initialize	GAME.EXE	display_initialize	src/open/render_init.c	src/open/render_init.c	open.render_init	distinct-behavior	OPEN has ending-mode reset/interlace/display-mask branches and a different signature.
OPEN.EXE	0x80016cb4	primitive_buffer_allocate			src/open/render_init.c	src/open/render_init.c	open.render_init	image-specific	OPEN-only checked allocator with its diagnostic infinite loop and allocation counter; GAME performs different inline checks.
OPEN.EXE	0x80016d38	display_begin_frame	GAME.EXE	display_begin_frame	src/open/render.c	src/shared/display_frame.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016dd0	display_present_frame	GAME.EXE	display_present_frame	src/open/render.c	src/shared/display_frame.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016e68	tmd_select	GAME.EXE	tmd_select	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016e94	tmd_get_object	GAME.EXE	tmd_get_object	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016eb8	tmd_set_current_vertices	GAME.EXE	tmd_set_current_vertices	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016ec8	tmd_select_object_vertices	GAME.EXE	tmd_select_object_vertices	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
OPEN.EXE	0x80016f04	render_set_view_transform	GAME.EXE	render_set_view_transform	src/open/render.c	src/shared/tmd.inc	open.render	consolidated	One implementation with per-image bindings; original TU, profile, data owners, and instruction behavior retained.
