# MANUALLY MANAGED - semantic WIP identities for globals/statics in load and BSS storage.
# Strings retain their decoded content in data.tsv; unclassified coverage gaps are excluded.
# Address-only DAT_ names and unknown scope are unresolved, not semantic claims.
# Directly accessed Ghidra RAM extents are merged address-only BSS candidates.
# Future analysis writes build/function-inventory proposals and never overwrites this file.
image	va	size	name	scope	storage	datatype	owner	confidence	evidence	note
GAME.EXE	0x80065377	0x1	DAT_80065377	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065378	0x1	DAT_80065378	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006537c	0x1	DAT_8006537c	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065420	0x4	DAT_80065420	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065424	0x4	DAT_80065424	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065464	0x4	DAT_80065464	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065be8	0x4	DAT_80065be8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065bec	0x4	DAT_80065bec	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065bf0	0x4	DAT_80065bf0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065bf4	0x4	DAT_80065bf4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065bf8	0x4	DAT_80065bf8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065bfc	0x4	DAT_80065bfc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065c00	0x4	DAT_80065c00	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80065c04	0x4	DAT_80065c04	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800668d8	0x4	save_header_buffer	unknown	bss	KfSaveHeader *	save_workspace	supported	game_semantic_save_system.tsv;asm;xrefs;0x280	shared pointer rebound to either the base of a 0x2800 arena allocation or the caller's stack workspace; linkage scope is not yet proved
GAME.EXE	0x800668e0	0x4	save_payload_buffer	unknown	bss	KfSavePayload *	save_workspace	supported	game_semantic_save_system.tsv;asm;xrefs;0x2580	shared pointer rebound to save_header_buffer plus 0x280 or the corresponding caller stack slice; linkage scope is not yet proved
GAME.EXE	0x80069000	0x4	DAT_80069000	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80069008	0x4	DAT_80069008	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006b728	0x4	DAT_8006b728	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006b734	0x4	DAT_8006b734	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006bd70	0x4	DAT_8006bd70	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006bd88	0x4	DAT_8006bd88	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006bd90	0x4	DAT_8006bd90	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8006bd98	0x720	actor_definitions	global	bss	KfActorDefinition[12]	actor	supported	game_semantic_actor_core.tsv;asm;main-loop-memset;0x720-copy;0x98-stride	twelve map-loaded actor definitions; reviewed fields remain partial
GAME.EXE	0x8006c4b8	0x2400	actor_pool	global	bss	KfActor[128]	actor	supported	game_semantic_actor_core.tsv;asm;main-loop-memset;128x0x48-loops	the field-level Ghidra candidates are members of this array, not separate globals
GAME.EXE	0x8006e8b8	0x10	actor_player_position	global	bss	KfVec4i	actor	supported	game_semantic_actor_core.tsv;asm;main-loop;xrefs	per-frame player position copied for actor AI and visibility calculations
GAME.EXE	0x8006e8c8	0x8	actor_player_rotation	global	bss	KfVec4s	actor	supported	game_semantic_actor_core.tsv;asm;main-loop;xrefs	per-frame player rotation copied into actor-system context
GAME.EXE	0x8006e8d0	0x4	current_actor_definition	global	bss	KfActorDefinition *	actor	supported	game_semantic_actor_core.tsv;asm;actor_bind_current;0x98-stride	definition pointer derived from current_actor definition_id
GAME.EXE	0x8006e8d4	0x4	current_actor	global	bss	KfActor *	actor	supported	game_semantic_actor_core.tsv;asm;actor_bind_current;xrefs	actor currently bound for the update/action routines
GAME.EXE	0x8006e8d8	0x2	current_actor_index	global	bss	u16	actor	supported	game_semantic_actor_core.tsv;asm;actor_bind_current;0x48-stride	pool index derived from current_actor
GAME.EXE	0x8006e8da	0x2	current_actor_definition_id	global	bss	u16	actor	supported	game_semantic_actor_core.tsv;asm;actor_bind_current	zero-extended definition ID cached for the bound actor
GAME.EXE	0x8006e8dc	0x4	player_target_actor	global	bss	KfActor *	actor	supported	game_semantic_actor_ai.tsv;asm;xrefs;actor_pool_find_target_in_cone	actor selected by player-facing target searches and consumed by actor ground-action selection
GAME.EXE	0x8006e8e0	0x500	map_object_definitions	unknown	bss	KfMapObjectDefinition[160]	map_object	supported	game_semantic_map_objects.tsv;game_semantic_map_runtime.tsv;asm;160x8-indexing;0x140-word-copy	160 eight-byte definitions; type plus collision and interaction radii are supported, source linkage remains unresolved
GAME.EXE	0x8006ede0	0x20a8	map_object_pool	global	bss	KfMapObject[190]	map_object	supported	game_semantic_map_objects.tsv;asm;190x0x2c-loops;main-loop-clear	190 live map-object records; former interior Ghidra identities are fields and elements of this array
GAME.EXE	0x80070e92	0x2	map_object_effect_sequence_160	unknown	bss	u16	map_object_effect_pool	supported	game_semantic_map_runtime.tsv;asm;pool-clear;slots-160-169	wrapping allocation sequence for reserved map-object effect slots 160 through 169; source linkage remains unresolved
GAME.EXE	0x80070e94	0x2	map_object_effect_sequence_170	unknown	bss	u16	map_object_effect_pool	supported	game_semantic_map_runtime.tsv;asm;pool-clear;slots-170-179	wrapping allocation sequence for reserved map-object effect slots 170 through 179; source linkage remains unresolved
GAME.EXE	0x80070e96	0x2	map_object_effect_sequence_180	unknown	bss	u16	map_object_effect_pool	supported	game_semantic_map_runtime.tsv;asm;pool-clear;slots-180-189	wrapping allocation sequence for reserved map-object effect slots 180 through 189; source linkage remains unresolved
GAME.EXE	0x80070e98	0x1	display_buffer_index	global	bss	u8	display	supported	game_semantic_screen_talk.tsv;asm;xrefs;double-buffer-selection	current display buffer selector; callers commonly render through its boolean complement
GAME.EXE	0x80070e9c	0x4	asset_load_buffer	global	bss	void *	asset_loader	supported	game_semantic_screen_talk.tsv;asm;xrefs;CdRead;TIM-upload	reusable CD asset destination used by the reviewed full-screen image path
GAME.EXE	0x80070ea0	0x4	DAT_80070ea0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80070ea4	0x4	DAT_80070ea4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80070eac	0x4	DAT_80070eac	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80070eb0	0x4	DAT_80070eb0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80070eb8	0x4	primitive_buffer	global	bss	PrimitiveBuffer *	primitive_buffer	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	current render-buffer state
GAME.EXE	0x80090ebc	0x4	ordering_table	global	bss	u32 *	primitive_buffer	supported	game_match_campaign_30.tsv;reviewed-reloc;AddPrim	primitive ordering table
GAME.EXE	0x80090ec0	0xb8	display_draw_environments	global	bss	DRAWENV[2]	display	supported	game_semantic_screen_talk.tsv;ghidra-12.0.4-memory-xref;asm;PutDrawEnv;0x5c-stride	two adjacent Psy-Q DRAWENV records; former byte candidates were embedded fields
GAME.EXE	0x80090fc8	0x4	current_asset_data	global	bss	void *	asset_registry	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	selected asset payload address
GAME.EXE	0x80090fcc	0x4	asset_registry_entries	global	bss	AssetHeader **	asset_registry	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	indexed asset-header pointer table
GAME.EXE	0x800910bc	0x4	DAT_800910bc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800910c0	0xf0	pool_records	global	bss	KfPoolRecord[12]	pool	supported	game_match_campaign_30.tsv;reviewed-reloc;asm	12 records of stride 20
GAME.EXE	0x800911b0	0x2	DAT_800911b0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800911b2	0x2	DAT_800911b2	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800911b4	0x2	DAT_800911b4	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800911b6	0x2	DAT_800911b6	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800930f8	0x4	DAT_800930f8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800930fc	0x4	DAT_800930fc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80093100	0x4	DAT_80093100	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80093104	0x4	DAT_80093104	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095038	0x2	DAT_80095038	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009503a	0x2	DAT_8009503a	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009503c	0x2	DAT_8009503c	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095048	0x2	DAT_80095048	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009504a	0x2	DAT_8009504a	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009504c	0x2	DAT_8009504c	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095058	0x2	DAT_80095058	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009505a	0x2	DAT_8009505a	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009505c	0x1	DAT_8009505c	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009505d	0x1	DAT_8009505d	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009505e	0x1	DAT_8009505e	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009505f	0x1	DAT_8009505f	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095060	0x2	DAT_80095060	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095062	0x2	DAT_80095062	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095064	0x1	DAT_80095064	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095066	0x2	DAT_80095066	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095068	0x2	DAT_80095068	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009506a	0x2	DAT_8009506a	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009506c	0x2	DAT_8009506c	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009506e	0x1	DAT_8009506e	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009506f	0x1	DAT_8009506f	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095086	0x1	DAT_80095086	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095087	0x1	DAT_80095087	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095088	0x1	DAT_80095088	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095089	0x1	DAT_80095089	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009508a	0x2	DAT_8009508a	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009508c	0x2	DAT_8009508c	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009508e	0x2	DAT_8009508e	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095090	0x2	DAT_80095090	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095098	0x2	DAT_80095098	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009509a	0x1	DAT_8009509a	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009509b	0x1	DAT_8009509b	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009509c	0x4	DAT_8009509c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950a0	0x4	DAT_800950a0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950a4	0x4	DAT_800950a4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950ac	0x1	DAT_800950ac	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950b0	0x2	DAT_800950b0	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950b2	0x1	DAT_800950b2	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950b3	0x1	DAT_800950b3	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950b4	0x4	DAT_800950b4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800950bc	0x4	DAT_800950bc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095698	0x4	DAT_80095698	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009569c	0x4	DAT_8009569c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956e0	0x4	DAT_800956e0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956e4	0x4	DAT_800956e4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956e8	0x4	DAT_800956e8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956ec	0x4	DAT_800956ec	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956f0	0x4	DAT_800956f0	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956f4	0x4	DAT_800956f4	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956f8	0x4	DAT_800956f8	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x800956fc	0x4	DAT_800956fc	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095700	0x4	DAT_80095700	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095704	0x4	DAT_80095704	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095708	0x4	DAT_80095708	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009570c	0x4	DAT_8009570c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095710	0x4	DAT_80095710	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095714	0x4	DAT_80095714	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095718	0x4	DAT_80095718	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009571c	0x4	DAT_8009571c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095720	0x4	DAT_80095720	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095724	0x4	DAT_80095724	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095728	0x4	DAT_80095728	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009572c	0x4	DAT_8009572c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095730	0x4	DAT_80095730	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095734	0x4	DAT_80095734	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095738	0x4	DAT_80095738	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009573c	0x4	DAT_8009573c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095740	0x4	fog_near_distance	global	bss	s32	fog	supported	game_match_campaign_30.tsv;reviewed-reloc;SetFogNear	current near-fog distance
GAME.EXE	0x80095744	0x4	DAT_80095744	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095748	0x4	DAT_80095748	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009574c	0x4	DAT_8009574c	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095750	0x4	DAT_80095750	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095754	0x4	DAT_80095754	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095758	0x4	DAT_80095758	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009575c	0x2	DAT_8009575c	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009575e	0x2	DAT_8009575e	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095860	0x4	DAT_80095860	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80095868	0x4	audio_vab_header	unknown	bss	u8 *	audio	supported	game_match_campaign_30.tsv;game_semantic_audio_control.tsv;asm;xrefs;SsVabOpenHead	retains the loaded VAB header pointer until audio_close_vab clears it; source linkage remains unresolved
GAME.EXE	0x8009586c	0x2	audio_active_vab_id	unknown	bss	s16	audio	supported	game_match_campaign_30.tsv;game_semantic_audio_control.tsv;asm;xrefs;SsVabClose	active VAB identifier; minus one after close, source linkage remains unresolved
GAME.EXE	0x80095870	0x4	audio_sequence_buffer	unknown	bss	u8 *	audio	supported	game_semantic_audio_control.tsv;asm;xrefs;0x3000-allocation;file-load;SsSeqOpen	allocated sequence-file buffer shared by initialization and map-sequence playback; source linkage remains unresolved
GAME.EXE	0x80095874	0x2	audio_sequence_id	unknown	bss	s16	audio	supported	game_match_campaign_30.tsv;game_semantic_audio_control.tsv;asm;xrefs;SsSeqOpen;SsSeqPlay;SsSeqSetVol;SsSeqClose	active sequence access number returned by SsSeqOpen; source linkage remains unresolved
GAME.EXE	0x80095878	0x4	audio_sequence_active	unknown	bss	s32	audio	supported	game_semantic_audio_control.tsv;asm;xrefs;sequence-lifecycle	word-sized flag set after SsSeqPlay and cleared after stop/close; source linkage remains unresolved
GAME.EXE	0x8009587c	0x10	audio_listener_position	unknown	bss	KfVec4i	audio	supported	game_semantic_audio_spatial.tsv;asm;xrefs;game_main_loop;player_position_snapshot	listener position copied independently from the per-frame player snapshot; source linkage remains unresolved
GAME.EXE	0x8009588c	0x8	audio_listener_rotation	unknown	bss	KfVec4s	audio	supported	game_semantic_audio_spatial.tsv;asm;xrefs;game_main_loop;player_rotation_snapshot	listener rotation copied independently from the per-frame player snapshot; yaw at offset two drives panning, source linkage remains unresolved
GAME.EXE	0x80095894	0x64	audio_voice_slots	unknown	bss	KfAudioVoiceSlots	audio	supported	game_semantic_audio_control.tsv;game_semantic_audio_spatial.tsv;asm;xrefs;five-10x-s16-lanes;SsUtKeyOn;SsUtKeyOff	ten managed slots containing voice, VAB, program, tone, and note IDs at proven offsets 0x00/0x14/0x28/0x3c/0x50; source linkage remains unresolved
GAME.EXE	0x800958f8	0x4	game_exit_code	global	bss	u32	game	supported	game_semantic_math_lifecycle.tsv;asm;xrefs	main-loop exit flag/status copied by game_entry into entry_args[1]
GAME.EXE	0x800968f5	0x1	DAT_800968f5	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x80098010	0x4	DAT_80098010	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009a728	0x4	DAT_8009a728	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009a738	0x4	DAT_8009a738	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009a740	0x4	DAT_8009a740	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009c6b4	0x2	DAT_8009c6b4	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce58	0x4	DAT_8009ce58	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce60	0x4	DAT_8009ce60	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce64	0x4	DAT_8009ce64	unknown	bss	u32		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce74	0x1	DAT_8009ce74	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce88	0x1	DAT_8009ce88	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ce9c	0x1	DAT_8009ce9c	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ceb0	0x1	DAT_8009ceb0	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ceb8	0x2	DAT_8009ceb8	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ceba	0x2	DAT_8009ceba	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009cec4	0x1	DAT_8009cec4	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ced4	0x2	DAT_8009ced4	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ced8	0x1	DAT_8009ced8	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009ceec	0x1	DAT_8009ceec	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009cf10	0x2	DAT_8009cf10	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009cfd8	0x2	DAT_8009cfd8	unknown	bss	u16		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
GAME.EXE	0x8009d040	0x1	DAT_8009d040	unknown	bss	u8		address-only	ghidra-12.0.4-memory-xref	unresolved referenced RAM global/static candidate
