# Reviewed SDK ownership evidence; see docs/patterns/sdk-data-ownership.md.
# Retail and native reference sites may belong to a consumer distinct from the defining module.
# Field seeds retain unresolved private names/types/extents; ownership alone is supported.
image	va	size	owner	basis	library	module	section	retail_site	sdk_site	referent	consumer_library	consumer_module	paired_site	decoded_target	note
GAME.EXE	0x8005b088	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x8004368c	0x13a4	.bss + 0x3c6	LIBSND.LIB	VMANAGER	0x80043690	0x8005b088	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b089	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80043940	0x165c	.bss + 0x3b1	LIBSND.LIB	VMANAGER	0x80043944	0x8005b089	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b08a	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80042da0	0xa14	.bss + 0x3b2	LIBSND.LIB	VMANAGER	0x80042da4	0x8005b08a	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b08b	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80045034	0x2a58	.bss + 0x3b3	LIBSND.LIB	VMANAGER	0x80045038	0x8005b08b	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b08c	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x8004295c	0x570	.bss + 0x3b4	LIBSND.LIB	VMANAGER	0x80042960	0x8005b08c	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b08d	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80042b04	0x718	.bss + 0x3b5	LIBSND.LIB	VMANAGER	0x80042b08	0x8005b08d	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b08f	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80043978	0x1694	.bss + 0x3b7	LIBSND.LIB	VMANAGER	0x8004397c	0x8005b08f	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b092	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800429a8	0x5bc	.bss + 0x3ba	LIBSND.LIB	VMANAGER	0x800429ac	0x8005b092	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b093	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80042ac0	0x6d4	.bss + 0x3bb	LIBSND.LIB	VMANAGER	0x80042ac4	0x8005b093	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b094	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80043a58	0x1778	.bss + 0x3b0	LIBSND.LIB	VMANAGER	0x80043a5c	0x8005b094	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b095	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80044d68	0x278c	.bss + 0x3bc	LIBSND.LIB	VMANAGER	0x80044d6c	0x8005b095	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b096	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800429b8	0x5cc	.bss + 0x3bd	LIBSND.LIB	VMANAGER	0x800429bc	0x8005b096	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b097	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80042a7c	0x690	.bss + 0x3be	LIBSND.LIB	VMANAGER	0x80042a80	0x8005b097	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b098	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x800435d0	0x12e8	.bss + 0x3bf	LIBSND.LIB	VMANAGER	0x800435d4	0x8005b098	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b099	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80042da8	0xa1c	.bss + 0x3c0	LIBSND.LIB	VMANAGER	0x80042dac	0x8005b099	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b09a	0x1	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80042db0	0xa24	.bss + 0x3c1	LIBSND.LIB	VMANAGER	0x80042db4	0x8005b09a	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b09b	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800451ec	0x2c10	.bss + 0x3c2	LIBSND.LIB	VMANAGER	0x800451f0	0x8005b09b	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b09c	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80045200	0x2c24	.bss + 0x3c3	LIBSND.LIB	VMANAGER	0x80045204	0x8005b09c	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b09d	0x1	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800451dc	0x2c00	.bss + 0x3c4	LIBSND.LIB	VMANAGER	0x800451e0	0x8005b09d	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b09e	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x8004518c	0x2bb0	.bss + 0x3c8	LIBSND.LIB	VMANAGER	0x80045190	0x8005b09e	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b0a0	0x2	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x800435ec	0x1304	.bss + 0x3ca	LIBSND.LIB	VMANAGER	0x800435f0	0x8005b0a0	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b0a2	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80042ff8	0xcb0	.bss + 0x3cc	LIBSND.LIB	VMANAGER	0x80042ffc	0x8005b0a2	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b0a4	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80042f3c	0xbc4	.bss + 0x3ce	LIBSND.LIB	VMANAGER	0x80042f40	0x8005b0a4	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8005b0ac	0x4	libsnd_vmanager	native-object-field	LIBSND.LIB	VMANAGER	.bss	0x80043910	0x162c	_svm_vab_vh at 0x8005b0a8	LIBSND.LIB	VMANAGER	0x80043914	0x8005b0a8	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x800632a4	0x4	libetc_intr	reviewed-retail-family	LIBETC.LIB	INTR		intInit		0x800632a4	LIBETC.LIB	INTR			interior rtc_point stack-pointer slot installed before HookEntryInt; native rtc_point.32 + 4
GAME.EXE	0x800642d0	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005001c	0x694	DMACallback at 0x800642d0	LIBETC.LIB	INTR	0x80050020	0x800642e8	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x800642d4	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005001c	0x694	DMACallback at 0x800642d0	LIBETC.LIB	INTR	0x80050020	0x800642e8	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x800642e4	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005001c	0x694	DMACallback at 0x800642d0	LIBETC.LIB	INTR	0x80050020	0x800642e8	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x800642e8	0x4	libetc_intr	native-relocation	LIBETC.LIB	INTR	.bss	0x8005001c	0x694	.bss + 0x10048	LIBETC.LIB	INTR	0x80050020	0x800642e8	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800642f0	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005003c	0x6b4	IntCallback at 0x800642f0	LIBETC.LIB	INTR	0x80050040	0x80064318	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x800642f4	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005003c	0x6b4	IntCallback at 0x800642f0	LIBETC.LIB	INTR	0x80050040	0x80064318	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x80064314	0x4	libetc_intr	native-object-field	LIBETC.LIB	INTR	.bss	0x8005003c	0x6b4	IntCallback at 0x800642f0	LIBETC.LIB	INTR	0x80050040	0x80064318	field inside individually bound native object; seed width retained; no blanket section-base inference
GAME.EXE	0x80064318	0x4	libetc_intr	native-relocation	LIBETC.LIB	INTR	.bss	0x8005003c	0x6b4	.bss + 0x10078	LIBETC.LIB	INTR	0x80050040	0x80064318	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065070	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800425b4	0x270	_svm_okon1	LIBSND.LIB	VMANAGER	0x800425b8	0x80065070	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065078	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800425bc	0x278	_svm_okon2	LIBSND.LIB	VMANAGER	0x800425c0	0x80065078	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065080	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x800418fc	0x398	_spu_rev_reserve_wa	LIBSPU.LIB	S_M_INT	0x80041900	0x80065080	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065088	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800425cc	0x288	_svm_orev1	LIBSND.LIB	VMANAGER	0x800425d0	0x80065088	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065090	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800425d4	0x290	_svm_orev2	LIBSND.LIB	VMANAGER	0x800425d8	0x80065090	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065290	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x800465a4	0x24	_spu_inTransfer	LIBSPU.LIB	S_ITC	0x800465a8	0x80065290	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80065298	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x80046590	0x10	_spu_trans_mode	LIBSPU.LIB	S_ITC	0x80046594	0x80065298	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80069000	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x80046550	0x7c	_spu_fd	LIBSPU.LIB	S_SR	0x80046554	0x80069000	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x80069008	0x4	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80043958	0x1674	_svm_pg	LIBSND.LIB	VMANAGER	0x8004395c	0x80069008	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8006b728	0x4	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80043950	0x166c	_svm_vh	LIBSND.LIB	VMANAGER	0x80043954	0x8006b728	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8006bd70	0x4	libsnd_vmanager	native-relocation	LIBSND.LIB	VMANAGER	.bss	0x80043960	0x167c	_svm_tn	LIBSND.LIB	VMANAGER	0x80043964	0x8006bd70	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8006bd90	0x4	libspu_s_ini	reviewed-retail-family	LIBSPU.LIB	S_INI		SpuInit		0x8006bd90	LIBSPU.LIB	S_INI			additional retail SPU initialization state cleared by SpuInit
GAME.EXE	0x80098010	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.bss	0x8003ada4	0x138	CD_cbread	LIBCD.LIB	SYS	0x8003ada8	0x80098010	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8009a738	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x800464fc	0x28	_spu_rev_flag	LIBSPU.LIB	S_SR	0x80046500	0x8009a738	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8009a740	0x4	libsnd_ssinit	native-relocation	LIBSND.LIB	SSINIT	.bss	0x8003e604	0x2bc	_snd_seq_tick_mode	LIBSND.LIB	SSINIT	0x8003e608	0x8009a740	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x8009ce58	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.bss	0x8003ad74	0x108	CD_cbsync	LIBCD.LIB	SYS	0x8003ad78	0x8009ce58	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800a0760	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.bss	0x8003ad8c	0x120	CD_cbready	LIBCD.LIB	SYS	0x8003ad90	0x800a0760	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800a0860	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x8003eb24	0x194	_spu_EVdma	LIBSPU.LIB	S_INI	0x8003eb28	0x800a0860	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800a0868	0x4	libspu_s_ini	native-relocation	LIBSPU.LIB	S_INI	.bss	0x80041918	0x3b4	_spu_rev_offsetaddr	LIBSPU.LIB	S_M_INT	0x8004191c	0x800a0868	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800a0870	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x800425c4	0x280	_svm_okof1	LIBSND.LIB	VMANAGER	0x800425c8	0x800a0870	matched native reference establishes module ownership; private identity and complete layout remain WIP
GAME.EXE	0x800a0878	0x2	libsnd_vmanager	native-relocation-in-matched-block	LIBSND.LIB	VMANAGER	.bss	0x80043fc0	0x1d88	_svm_okon2	LIBSND.LIB	VMANAGER	0x80043fc4	0x800a0878	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80035a84	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	CD_comstr	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80035a88	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035a8c	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035a90	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035a94	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035a98	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035a9c	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035aa0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035aa4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035aa8	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035aac	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ab0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ab4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ab8	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035abc	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ac0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ac4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ac8	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035acc	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ad0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ad4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ad8	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035adc	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ae0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ae4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035ae8	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035aec	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035af0	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035af4	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035af8	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.data	0x8001ab0c	0x80	CD_intstr	LIBCD.LIB	SYS	0x8001ab10	0x80035af8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80035afc	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b00	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b04	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b08	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b0c	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b10	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035b14	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.data	0x8001aad4	0x48	.data base 0x80035a84, extent 0x214	LIBCD.LIB	SYS	0x8001aad8	0x80035a84	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80035cd8	0x4	libspu_s_srmp	native-relocation-in-matched-block	LIBSPU.LIB	S_SRMP	.data	0x8001e860	0x90	_spu_rev_startaddr	LIBSPU.LIB	S_INI	0x8001e864	0x80035cd8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800361bc	0x4	libgte_msc	native-relocation	LIBGTE.LIB	MSC	.data	0x8002c5f8	0x340	.data + 0x4	LIBGTE.LIB	MSC	0x8002c5fc	0x800361bc	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800361c4	0x4	libgte_msc	native-relocation	LIBGTE.LIB	MSC	.data	0x8002c5e8	0x330	.data + 0xc	LIBGTE.LIB	MSC	0x8002c5ec	0x800361c4	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x800361c8	0x4	libgte_msc	native-relocation	LIBGTE.LIB	MSC	.data	0x8002c5f0	0x338	.data + 0x10	LIBGTE.LIB	MSC	0x8002c5f4	0x800361c8	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037244	0x4	libgpu_sprintf	native-relocation	LIBGPU.LIB	SPRINTF	.data	0x80034aa0	0x9c	.data	LIBGPU.LIB	SPRINTF	0x80034aa4	0x80037244	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037248	0x4	libgpu_sprintf	initialized-section	LIBGPU.LIB	SPRINTF	.data	0x80034aa0	0x9c	.data base 0x80037244, extent 0xc	LIBGPU.LIB	SPRINTF	0x80034aa4	0x80037244	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x8003724c	0x4	libgpu_sprintf	initialized-section	LIBGPU.LIB	SPRINTF	.data	0x80034aa0	0x9c	.data base 0x80037244, extent 0xc	LIBGPU.LIB	SPRINTF	0x80034aa4	0x80037244	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80037314	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001aaac	0x20	CD_debug	LIBCD.LIB	SYS	0x8001aab0	0x80037314	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x8003736f	0x1	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001b8a4	0x62c	.sdata + 0x64	LIBCD.LIB	BIOS	0x8001b8a8	0x8003736f	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037370	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001bb34	0x8bc	.sdata + 0x60	LIBCD.LIB	BIOS	0x8001bb38	0x80037370	matched native reference establishes module ownership; private identity and complete layout remain WIP
OPEN.EXE	0x80037374	0x4	libcd_bios	initialized-section	LIBCD.LIB	BIOS	.sdata	0x8001aaac	0x20	.sdata base 0x80037310, extent 0xa4	LIBCD.LIB	SYS	0x8001aab0	0x80037314	fixed initialized bytes and native relocations reviewed
OPEN.EXE	0x80037378	0x4	libcd_bios	native-relocation	LIBCD.LIB	BIOS	.sdata	0x8001bfdc	0xca4	.sdata + 0x68	LIBCD.LIB	BIOS	0x8001bfe0	0x80037378	matched native reference establishes module ownership; private identity and complete layout remain WIP
